gpu_name,year,shader_cores,memory_bandwidth,boost_clock,tdp,transistors,process_nm,die_size
quadro k1200,2024.0,512.0,80.19,1033.0,45.0,1.0,28.0,148.0
quadro k620m,2024.0,384.0,16.02,1124.0,30.0,1.0,28.0,77.0
quadro m1000m,2024.0,512.0,80.19,1072.0,40.0,1.0,28.0,148.0
quadro m2000m,2024.0,640.0,80.19,1137.0,55.0,1.0,28.0,148.0
quadro m3000m,2024.0,1024.0,160.4,924.0,75.0,5.0,28.0,398.0
quadro m4000,2024.0,1664.0,192.3,1250.0,120.0,5.0,28.0,398.0
quadro m4000m,2024.0,1280.0,160.4,1013.0,100.0,5.0,28.0,398.0
quadro m5000,2024.0,2048.0,211.6,1038.0,150.0,5.0,28.0,398.0
quadro m5000m,2024.0,1536.0,160.4,1051.0,100.0,5.0,28.0,398.0
quadro m6000,2024.0,3072.0,317.4,1114.0,250.0,8.0,28.0,601.0
quadro m600m,2024.0,384.0,80.19,876.0,30.0,1.0,28.0,148.0
tesla m4,2024.0,1024.0,88.0,1072.0,50.0,2.0,28.0,228.0
tesla m40,2024.0,3072.0,288.4,1112.0,250.0,8.0,28.0,601.0
tesla m40 24 gb,2024.0,3072.0,288.4,1112.0,250.0,8.0,28.0,601.0
tesla m6 mobile,2024.0,1536.0,160.4,1180.0,100.0,5.0,28.0,398.0
tesla m6 x2 mobile,2024.0,1536.0,160.4,1180.0,100.0,5.0,28.0,398.0
tesla m60,2024.0,2048.0,160.4,1178.0,300.0,5.0,28.0,398.0
920mx,2024.0,256.0,14.4,993.0,16.0,1.0,28.0,77.0
930mx,2024.0,384.0,14.4,1020.0,17.0,1.0,28.0,77.0
940mx,2024.0,512.0,40.1,861.0,23.0,1.0,28.0,148.0
940mx,2024.0,384.0,40.1,993.0,23.0,1.0,28.0,77.0
940mx,2024.0,384.0,16.02,1242.0,23.0,1.0,28.0,77.0
945m,2024.0,384.0,16.02,1189.0,23.0,1.0,28.0,77.0
gt 610 oem,2024.0,48.0,8.0,1250.0,29.0,585.0,40.0,116.0
gt 710,2024.0,48.0,14.37,1250.0,29.0,292.0,40.0,79.0
gtx 1050,2024.0,640.0,112.1,1455.0,75.0,3.0,14.0,132.0
gtx 1050 ti,2024.0,768.0,112.1,1392.0,75.0,3.0,14.0,132.0
gtx 1060 3 gb,2024.0,1152.0,192.2,1708.0,120.0,4.0,16.0,200.0
gtx 1060 3 gb gp104,2024.0,1152.0,192.2,1708.0,120.0,7.0,16.0,314.0
gtx 1060 6 gb,2024.0,1280.0,192.2,1709.0,120.0,4.0,16.0,200.0
gtx 1060 mobile,2024.0,1280.0,192.2,1671.0,80.0,4.0,16.0,200.0
gtx 1070,2024.0,1920.0,256.3,1683.0,150.0,7.0,16.0,314.0
gtx 1070 mobile,2024.0,2048.0,256.3,1645.0,120.0,7.0,16.0,314.0
gtx 1080,2024.0,2560.0,320.3,1733.0,180.0,7.0,16.0,314.0
gtx 1080 mobile,2024.0,2560.0,320.3,1734.0,150.0,7.0,16.0,314.0
gtx 760 oem,2024.0,1344.0,211.2,1046.0,170.0,3.0,28.0,294.0
gtx 950 low power,2024.0,768.0,105.8,1190.0,75.0,2.0,28.0,228.0
gtx 950 oem,2024.0,1024.0,80.19,1203.0,50.0,2.0,28.0,228.0
gtx 965m,2024.0,1024.0,80.19,1150.0,50.0,2.0,28.0,228.0
gtx 980mx,2024.0,1664.0,192.0,1178.0,148.0,5.0,28.0,398.0
grid m10 8q,2024.0,640.0,83.2,1306.0,225.0,1.0,28.0,148.0
grid m3 3020,2024.0,640.0,83.2,1306.0,50.0,1.0,28.0,148.0
grid m40,2024.0,384.0,83.2,1250.0,50.0,1.0,28.0,148.0
jetson tx2,2024.0,256.0,59.71,1250.0,15.0,29.0,16.0,154.0
quadro gp100,2024.0,3584.0,732.2,1443.0,235.0,15.0,16.0,610.0
quadro m2000,2024.0,768.0,105.8,1163.0,75.0,2.0,28.0,228.0
quadro m3000 se,2024.0,1024.0,160.4,924.0,75.0,5.0,28.0,398.0
quadro m500m,2024.0,384.0,14.4,1124.0,30.0,1.0,28.0,77.0
quadro m5500 mobile,2024.0,2048.0,224.4,1165.0,150.0,5.0,28.0,398.0
quadro m6000 24 gb,2024.0,3072.0,317.4,1114.0,250.0,8.0,28.0,601.0
quadro p5000,2024.0,2560.0,288.5,1733.0,180.0,7.0,16.0,314.0
quadro p6000,2024.0,3840.0,432.8,1645.0,250.0,11.0,16.0,471.0
tesla m10,2024.0,640.0,83.2,1306.0,225.0,1.0,28.0,148.0
tesla p10,2024.0,3840.0,694.3,1493.0,150.0,11.0,16.0,471.0
tesla p100 dgxs,2024.0,3584.0,732.2,1480.0,300.0,15.0,16.0,610.0
tesla p100 pcie 12 gb,2024.0,3584.0,549.1,1329.0,250.0,15.0,16.0,610.0
tesla p100 pcie 16 gb,2024.0,3584.0,732.2,1329.0,250.0,15.0,16.0,610.0
tesla p100 sxm2,2024.0,3584.0,732.2,1480.0,300.0,15.0,16.0,610.0
tesla p4,2024.0,2560.0,192.3,1114.0,75.0,7.0,16.0,314.0
tesla p40,2024.0,3840.0,347.1,1531.0,250.0,11.0,16.0,471.0
titan x pascal,2024.0,3584.0,480.4,1531.0,250.0,11.0,16.0,471.0
gt 1030,2024.0,384.0,48.06,1468.0,30.0,1.0,14.0,74.0
gt 720 oem,2024.0,192.0,28.51,1250.0,50.0,1.0,28.0,118.0
gtx 1050 mobile,2024.0,640.0,112.1,1493.0,75.0,3.0,14.0,132.0
gtx 1050 mobile,2024.0,640.0,112.1,1493.0,75.0,3.0,14.0,132.0
gtx 1050 ti mobile,2024.0,768.0,112.1,1620.0,75.0,3.0,14.0,132.0
gtx 1050 ti mobile,2024.0,768.0,112.1,1620.0,75.0,4.0,16.0,200.0
gtx 1060 5 gb,2024.0,1280.0,160.2,1709.0,120.0,4.0,16.0,200.0
gtx 1060 6 gb 9gbps,2024.0,1280.0,216.7,1709.0,120.0,4.0,16.0,200.0
gtx 1060 max q,2024.0,1280.0,192.2,1480.0,80.0,4.0,16.0,200.0
gtx 1070 max q,2024.0,2048.0,256.3,1379.0,115.0,7.0,16.0,314.0
gtx 1070 ti,2024.0,2432.0,256.3,1683.0,180.0,7.0,16.0,314.0
gtx 1080 11gbps,2024.0,2560.0,352.3,1733.0,180.0,7.0,16.0,314.0
gtx 1080 max q,2024.0,2560.0,320.3,1366.0,150.0,7.0,16.0,314.0
gtx 1080 ti,2024.0,3584.0,484.4,1582.0,250.0,11.0,16.0,471.0
mx110,2024.0,256.0,40.1,1006.0,30.0,1.0,28.0,77.0
mx130,2024.0,384.0,40.1,1189.0,30.0,1.0,28.0,77.0
mx150,2024.0,384.0,48.06,1532.0,25.0,1.0,14.0,74.0
mx150,2024.0,384.0,40.1,1038.0,10.0,1.0,14.0,74.0
p104 100,2024.0,1920.0,320.3,1733.0,50.0,7.0,16.0,314.0
p106 090,2024.0,768.0,192.2,1531.0,75.0,4.0,16.0,200.0
p106 100,2024.0,1280.0,192.2,1709.0,120.0,4.0,16.0,200.0
quadro m1200 mobile,2024.0,640.0,80.19,1148.0,45.0,1.0,28.0,148.0
quadro m2200 mobile,2024.0,1024.0,88.13,1036.0,55.0,2.0,28.0,228.0
quadro m520 mobile,2024.0,384.0,40.1,1176.0,25.0,1.0,28.0,77.0
quadro m620 mobile,2024.0,512.0,80.19,1018.0,30.0,1.0,28.0,148.0
quadro p1000,2024.0,512.0,96.13,1392.0,47.0,3.0,14.0,132.0
quadro p1000,2024.0,640.0,80.19,1480.0,47.0,3.0,14.0,132.0
quadro p1000 mobile,2024.0,512.0,96.13,1519.0,40.0,3.0,14.0,132.0
quadro p2000,2024.0,1024.0,140.2,1480.0,75.0,4.0,16.0,200.0
quadro p2000 mobile,2024.0,768.0,96.13,1607.0,50.0,3.0,14.0,132.0
quadro p3000 mobile,2024.0,1280.0,168.2,1215.0,75.0,7.0,16.0,314.0
quadro p400,2024.0,256.0,32.06,1252.0,30.0,3.0,14.0,132.0
quadro p4000,2024.0,1792.0,243.3,1480.0,105.0,7.0,16.0,314.0
quadro p4000 max q,2024.0,1792.0,192.3,1228.0,100.0,7.0,16.0,314.0
quadro p4000 mobile,2024.0,1792.0,192.0,1228.0,100.0,7.0,16.0,314.0
quadro p5000 mobile,2024.0,2048.0,192.0,1506.0,100.0,7.0,16.0,314.0
quadro p5000 x2 mobile,2024.0,2048.0,192.0,1506.0,200.0,7.0,16.0,314.0
quadro p600,2024.0,384.0,64.13,1557.0,40.0,3.0,14.0,132.0
quadro p600 mobile,2024.0,384.0,80.13,1620.0,40.0,3.0,14.0,132.0
switch gpu 20nm,2024.0,256.0,25.6,768.0,15.0,2.0,20.0,118.0
tesla p6 mobile,2024.0,2048.0,192.3,1506.0,90.0,7.0,16.0,314.0
tesla v100 pcie 16 gb,2024.0,5120.0,897.0,1380.0,300.0,21.0,12.0,815.0
tesla v100 sxm2 16 gb,2024.0,5120.0,897.0,1530.0,250.0,21.0,12.0,815.0
titan v,2024.0,5120.0,651.3,1455.0,250.0,21.0,12.0,815.0
titan xp,2024.0,3840.0,547.6,1582.0,250.0,11.0,16.0,471.0
gt 1030 ddr4,2024.0,384.0,16.8,1379.0,20.0,1.0,14.0,74.0
gt 1030 gk107,2024.0,384.0,80.0,1250.0,65.0,1.0,28.0,118.0
gtx 1050 3 gb,2024.0,768.0,84.1,1518.0,75.0,3.0,14.0,132.0
gtx 1050 max q,2024.0,640.0,112.1,1139.0,75.0,3.0,14.0,132.0
gtx 1050 ti max q,2024.0,768.0,112.1,1291.0,75.0,3.0,14.0,132.0
gtx 1060 6 gb gddr5x,2024.0,1280.0,192.2,1709.0,120.0,7.0,16.0,314.0
gtx 1060 6 gb gp104,2024.0,1280.0,192.2,1708.0,120.0,7.0,16.0,314.0
gtx 1060 6 gb rev 2,2024.0,1280.0,192.2,1709.0,120.0,4.0,16.0,200.0
gtx 1070 gddr5x,2024.0,1920.0,256.3,1683.0,150.0,7.0,16.0,314.0
rtx 2070,2024.0,2304.0,448.0,1620.0,175.0,10.0,12.0,445.0
rtx 2080,2024.0,2944.0,448.0,1710.0,215.0,13.0,12.0,545.0
rtx 2080 ti,2024.0,4352.0,616.0,1545.0,250.0,18.0,12.0,754.0
jetson agx xavier 16 gb,2024.0,512.0,136.5,1377.0,30.0,9.0,12.0,350.0
jetson agx xavier 32 gb,2024.0,512.0,136.5,1377.0,30.0,9.0,12.0,350.0
p102 100,2024.0,3200.0,440.3,1683.0,250.0,11.0,16.0,471.0
p102 101,2024.0,3200.0,320.3,1670.0,250.0,11.0,16.0,471.0
p104 101,2024.0,2560.0,256.3,1683.0,50.0,7.0,16.0,314.0
quadro gv100,2024.0,5120.0,868.4,1627.0,250.0,21.0,12.0,815.0
quadro p3200 max q,2024.0,1792.0,168.3,1404.0,75.0,7.0,16.0,314.0
quadro p3200 mobile,2024.0,1792.0,168.2,1543.0,75.0,7.0,16.0,314.0
quadro p4200 max q,2024.0,2304.0,224.4,1480.0,100.0,7.0,16.0,314.0
quadro p4200 mobile,2024.0,2304.0,224.4,1594.0,100.0,7.0,16.0,314.0
quadro p500 mobile,2024.0,256.0,40.1,1519.0,18.0,1.0,14.0,74.0
quadro p5200 max q,2024.0,2560.0,230.9,1569.0,100.0,7.0,16.0,314.0
quadro p5200 mobile,2024.0,2560.0,230.9,1759.0,100.0,7.0,16.0,314.0
quadro p620,2024.0,512.0,80.13,1354.0,40.0,3.0,14.0,132.0
quadro p620 mobile,2024.0,512.0,96.13,1443.0,40.0,3.0,14.0,132.0
quadro rtx 4000,2024.0,2304.0,416.0,1545.0,160.0,13.0,12.0,545.0
quadro rtx 5000,2024.0,3072.0,448.0,1815.0,230.0,13.0,12.0,545.0
quadro rtx 6000,2024.0,4608.0,672.0,1770.0,260.0,18.0,12.0,754.0
quadro rtx 6000 passive,2024.0,4608.0,624.0,1620.0,260.0,18.0,12.0,754.0
quadro rtx 8000,2024.0,4608.0,672.0,1770.0,260.0,18.0,12.0,754.0
quadro rtx 8000 passive,2024.0,4608.0,624.0,1620.0,260.0,18.0,12.0,754.0
tesla t4,2024.0,2560.0,320.0,1590.0,70.0,13.0,12.0,545.0
tesla t4g,2024.0,2560.0,320.0,1590.0,70.0,13.0,12.0,545.0
tesla v100 dgxs 16 gb,2024.0,5120.0,897.0,1582.0,250.0,21.0,12.0,815.0
tesla v100 dgxs 32 gb,2024.0,5120.0,897.0,1530.0,250.0,21.0,12.0,815.0
tesla v100 fhhl,2024.0,5120.0,827.4,1290.0,250.0,21.0,12.0,815.0
tesla v100 pcie 32 gb,2024.0,5120.0,897.0,1380.0,250.0,21.0,12.0,815.0
tesla v100 sxm2 32 gb,2024.0,5120.0,898.0,1530.0,250.0,21.0,12.0,815.0
tesla v100 sxm3 32 gb,2024.0,5120.0,981.0,1597.0,250.0,21.0,12.0,815.0
titan rtx,2024.0,4608.0,672.0,1770.0,280.0,18.0,12.0,754.0
titan v ceo edition,2024.0,5120.0,868.4,1455.0,250.0,21.0,12.0,815.0
gtx 1050 mobile 3 gb,2024.0,768.0,84.1,1442.0,75.0,3.0,14.0,132.0
gtx 1650,2024.0,896.0,128.1,1665.0,75.0,4.0,12.0,200.0
gtx 1650 max q,2024.0,1024.0,112.1,1245.0,50.0,4.0,12.0,200.0
gtx 1650 mobile,2024.0,1024.0,128.1,1560.0,50.0,4.0,12.0,200.0
gtx 1650 super,2024.0,1280.0,192.0,1725.0,100.0,6.0,12.0,284.0
gtx 1660,2024.0,1408.0,192.1,1785.0,120.0,6.0,12.0,284.0
gtx 1660 super,2024.0,1408.0,336.0,1785.0,125.0,6.0,12.0,284.0
gtx 1660 ti,2024.0,1536.0,288.0,1770.0,120.0,6.0,12.0,284.0
gtx 1660 ti max q,2024.0,1536.0,288.0,1335.0,50.0,6.0,12.0,284.0
gtx 1660 ti mobile,2024.0,1536.0,288.0,1590.0,50.0,6.0,12.0,284.0
mx150 gp107,2024.0,384.0,48.06,1532.0,25.0,3.0,14.0,132.0
mx230,2024.0,256.0,48.06,1531.0,10.0,1.0,14.0,74.0
mx250,2024.0,384.0,48.06,1038.0,10.0,1.0,14.0,74.0
mx250,2024.0,384.0,48.06,1582.0,25.0,1.0,14.0,74.0
rtx 2060,2024.0,1920.0,336.0,1680.0,160.0,10.0,12.0,445.0
rtx 2060 max q refresh,2024.0,1920.0,259.8,1200.0,115.0,10.0,12.0,445.0
rtx 2060 mobile,2024.0,1920.0,336.0,1200.0,115.0,10.0,12.0,445.0
rtx 2060 mobile refresh,2024.0,1920.0,264.0,1560.0,65.0,10.0,12.0,445.0
rtx 2060 super,2024.0,2176.0,448.0,1650.0,175.0,10.0,12.0,445.0
rtx 2060 super mobile,2024.0,2176.0,448.0,1530.0,175.0,10.0,12.0,445.0
rtx 2070 max q,2024.0,2304.0,384.0,1185.0,90.0,10.0,12.0,445.0
rtx 2070 mobile,2024.0,2304.0,448.0,1440.0,115.0,10.0,12.0,445.0
rtx 2070 super,2024.0,2560.0,448.0,1770.0,215.0,13.0,12.0,545.0
rtx 2080 max q,2024.0,2944.0,384.0,1095.0,80.0,13.0,12.0,545.0
rtx 2080 mobile,2024.0,2944.0,448.0,1590.0,150.0,13.0,12.0,545.0
rtx 2080 super,2024.0,3072.0,495.9,1815.0,250.0,13.0,12.0,545.0
jetson nano,2024.0,128.0,25.6,921.0,10.0,2.0,20.0,118.0
p106m,2024.0,1152.0,96.13,1291.0,75.0,4.0,16.0,200.0
quadro p2000 mobile,2024.0,1152.0,96.13,1291.0,75.0,4.0,16.0,200.0
quadro p2200,2024.0,1280.0,200.2,1493.0,75.0,4.0,16.0,200.0
quadro p520 max q,2024.0,384.0,44.0,1493.0,18.0,1.0,14.0,74.0
quadro p520 mobile,2024.0,384.0,48.06,1493.0,18.0,1.0,14.0,74.0
quadro rtx 3000 max q,2024.0,1920.0,288.0,1215.0,60.0,10.0,12.0,445.0
quadro rtx 3000 mobile,2024.0,1920.0,336.0,1380.0,80.0,10.0,12.0,445.0
quadro rtx 3000 mobile refresh,2024.0,1920.0,336.0,1380.0,80.0,10.0,12.0,445.0
quadro rtx 3000 x2 mobile,2024.0,1920.0,336.0,1380.0,160.0,10.0,12.0,445.0
quadro rtx 4000 max q,2024.0,2560.0,384.0,1380.0,80.0,13.0,12.0,545.0
quadro rtx 4000 mobile,2024.0,2560.0,448.0,1560.0,110.0,13.0,12.0,545.0
quadro rtx 5000 max q,2024.0,3072.0,384.0,1350.0,80.0,13.0,12.0,545.0
quadro rtx 5000 mobile,2024.0,3072.0,448.0,1530.0,110.0,13.0,12.0,545.0
quadro rtx 6000 mobile,2024.0,4608.0,672.0,1455.0,50.0,18.0,12.0,754.0
quadro t1000 max q,2024.0,896.0,80.0,1350.0,50.0,4.0,12.0,200.0
quadro t1000 mobile,2024.0,896.0,128.1,1455.0,50.0,4.0,12.0,200.0
quadro t2000 max q,2024.0,1024.0,80.0,1395.0,40.0,4.0,12.0,200.0
quadro t2000 mobile,2024.0,1024.0,128.1,1785.0,60.0,4.0,12.0,200.0
switch gpu 16nm,2024.0,256.0,25.6,768.0,15.0,2.0,16.0,100.0
tesla pg500 216,2024.0,5120.0,1.13,1380.0,250.0,21.0,12.0,815.0
tesla pg503 216,2024.0,4608.0,1.13,1530.0,250.0,21.0,12.0,815.0
tesla v100 sxm2 16 gb,2024.0,5120.0,1.13,1597.0,250.0,21.0,12.0,815.0
tesla v100s pcie 32 gb,2024.0,5120.0,1.13,1597.0,250.0,21.0,12.0,815.0
a100 pcie 40 gb,2024.0,6912.0,1.56,1410.0,250.0,54.0,7.0,826.0
a100 sxm4 40 gb,2024.0,6912.0,1.56,1410.0,400.0,54.0,7.0,826.0
a100 sxm4 80 gb,2024.0,6912.0,2.04,1410.0,400.0,54.0,7.0,826.0
a40 pcie,2024.0,10752.0,695.8,1740.0,300.0,28.0,8.0,628.0
cmp 100hx 210,2024.0,5120.0,829.4,1147.0,250.0,21.0,12.0,815.0
drive a100 prod,2024.0,6912.0,1.87,1410.0,400.0,54.0,7.0,826.0
gtx 1650 gddr6,2024.0,896.0,192.0,1590.0,75.0,4.0,12.0,200.0
gtx 1650 max q,2024.0,1024.0,160.0,1125.0,30.0,4.0,12.0,200.0
gtx 1650 mobile,2024.0,1024.0,192.0,1515.0,50.0,4.0,12.0,200.0
gtx 1650 ti max q,2024.0,1024.0,160.0,1200.0,50.0,4.0,12.0,200.0
gtx 1650 ti mobile,2024.0,1024.0,192.0,1485.0,50.0,4.0,12.0,200.0
gtx 1650 ti mobile,2024.0,1024.0,192.0,1485.0,50.0,6.0,12.0,284.0
gtx 1650 tu106,2024.0,896.0,192.0,1590.0,90.0,10.0,12.0,445.0
gtx 1650 tu116,2024.0,896.0,192.0,1590.0,80.0,6.0,12.0,284.0
mx330,2024.0,384.0,56.06,1594.0,10.0,1.0,14.0,74.0
mx350,2024.0,640.0,56.06,1468.0,20.0,3.0,14.0,132.0
mx350,2024.0,640.0,56.06,937.0,20.0,3.0,14.0,132.0
mx450 12w,2024.0,896.0,80.0,930.0,12.0,4.0,12.0,200.0
mx450 30 5w 10gbps,2024.0,896.0,80.0,1575.0,31.0,4.0,12.0,200.0
mx450 30 5w 8gbps,2024.0,896.0,64.0,1275.0,31.0,4.0,12.0,200.0
rtx 2060 max q,2024.0,1920.0,264.0,1185.0,65.0,10.0,12.0,445.0
rtx 2060 tu104,2024.0,1920.0,336.0,1680.0,160.0,13.0,12.0,545.0
rtx 2070 max q refresh,2024.0,2304.0,352.0,1125.0,115.0,10.0,12.0,445.0
rtx 2070 mobile refresh,2024.0,2304.0,352.0,1455.0,115.0,10.0,12.0,445.0
rtx 2070 super max q,2024.0,2560.0,352.0,1155.0,80.0,13.0,12.0,545.0
rtx 2070 super mobile,2024.0,2560.0,448.0,1380.0,115.0,13.0,12.0,545.0
rtx 2080 super max q,2024.0,3072.0,352.0,975.0,80.0,13.0,12.0,545.0
rtx 2080 super mobile,2024.0,3072.0,448.0,1560.0,150.0,13.0,12.0,545.0
rtx 3060 ti,2024.0,4864.0,448.0,1665.0,200.0,17.0,8.0,392.0
rtx 3070,2024.0,5888.0,448.0,1725.0,220.0,17.0,8.0,392.0
rtx 3080,2024.0,8704.0,760.3,1710.0,320.0,28.0,8.0,628.0
rtx 3090,2024.0,10496.0,936.2,1695.0,350.0,28.0,8.0,628.0
grid a100a,2024.0,6912.0,1.87,1005.0,400.0,54.0,7.0,826.0
grid a100b,2024.0,6912.0,1.87,1005.0,400.0,54.0,7.0,826.0
grid rtx t10 2,2024.0,3584.0,672.0,1395.0,150.0,18.0,12.0,754.0
grid rtx t10 4,2024.0,3584.0,672.0,1395.0,150.0,18.0,12.0,754.0
jetson xavier nx 16 gb,2024.0,384.0,59.71,1100.0,20.0,9.0,12.0,350.0
jetson xavier nx 8 gb,2024.0,384.0,59.71,1100.0,15.0,9.0,12.0,350.0
quadro rtx 5000 mobile refresh,2024.0,3072.0,448.0,1530.0,110.0,13.0,12.0,545.0
quadro rtx 5000 x2 mobile,2024.0,3072.0,448.0,1530.0,110.0,13.0,12.0,545.0
quadro t1000 mobile gddr6,2024.0,896.0,192.0,1650.0,50.0,4.0,12.0,200.0
rtx a6000,2024.0,10752.0,768.0,1800.0,300.0,28.0,8.0,628.0
t500 max q,2024.0,896.0,80.0,1425.0,18.0,4.0,12.0,200.0
t500 mobile,2024.0,896.0,80.0,1560.0,18.0,4.0,12.0,200.0
tesla t10 16 gb,2024.0,3584.0,403.2,1395.0,150.0,18.0,12.0,754.0
a10 pcie,2024.0,9216.0,600.2,1695.0,150.0,28.0,8.0,628.0
a100 pcie 80 gb,2024.0,6912.0,1.94,1410.0,300.0,54.0,7.0,826.0
a100x,2024.0,6912.0,2.04,1440.0,300.0,54.0,7.0,826.0
a10g,2024.0,9216.0,600.2,1710.0,150.0,28.0,8.0,628.0
a16 pcie,2024.0,1280.0,200.1,1755.0,250.0,8.0,8.0,200.0
a2,2024.0,1280.0,200.1,1770.0,60.0,8.0,8.0,200.0
a2 pcie,2024.0,1280.0,200.1,1770.0,60.0,8.0,8.0,200.0
a30 pcie,2024.0,3584.0,933.1,1440.0,165.0,54.0,7.0,826.0
a30x,2024.0,3584.0,1.22,1440.0,230.0,54.0,7.0,826.0
cmp 170hx 10 gb,2024.0,4480.0,1.56,1410.0,250.0,54.0,7.0,826.0
cmp 170hx 8 gb,2024.0,4480.0,1.49,1410.0,250.0,54.0,7.0,826.0
cmp 30hx,2024.0,1408.0,336.0,1785.0,125.0,6.0,12.0,284.0
cmp 40hx,2024.0,2304.0,448.0,1650.0,185.0,10.0,12.0,445.0
cmp 50hx,2024.0,3584.0,560.0,1545.0,250.0,18.0,12.0,754.0
cmp 70hx,2024.0,3840.0,608.3,1395.0,50.0,17.0,8.0,392.0
cmp 90hx,2024.0,6400.0,760.3,1710.0,320.0,28.0,8.0,628.0
gt 1010,2024.0,256.0,48.06,1468.0,30.0,1.0,14.0,74.0
gt 1010 ddr4,2024.0,256.0,16.8,1380.0,20.0,1.0,14.0,74.0
mx550,2024.0,1024.0,96.0,1320.0,25.0,4.0,12.0,200.0
mx570,2024.0,2048.0,96.0,1155.0,15.0,8.0,8.0,200.0
mx570 a,2024.0,2048.0,96.0,1155.0,25.0,8.0,8.0,200.0
rtx 2050 max q,2024.0,2048.0,94.4,1155.0,30.0,8.0,8.0,200.0
rtx 2050 mobile,2024.0,2048.0,112.0,1245.0,30.0,8.0,8.0,200.0
rtx 2060 12 gb,2024.0,2176.0,336.0,1650.0,184.0,10.0,12.0,445.0
rtx 3050 max q,2024.0,2048.0,176.0,1057.0,35.0,8.0,8.0,200.0
rtx 3050 mobile,2024.0,2048.0,192.0,1343.0,45.0,8.0,8.0,200.0
rtx 3050 ti max q,2024.0,2560.0,176.0,1035.0,75.0,8.0,8.0,200.0
rtx 3050 ti mobile,2024.0,2560.0,192.0,1035.0,75.0,12.0,8.0,276.0
rtx 3050 ti mobile,2024.0,2560.0,192.0,1035.0,75.0,8.0,8.0,200.0
rtx 3060 12 gb,2024.0,3584.0,360.0,1777.0,170.0,12.0,8.0,276.0
rtx 3060 12 gb ga104,2024.0,3584.0,360.0,1777.0,170.0,17.0,8.0,392.0
rtx 3060 3840sp,2024.0,3840.0,336.0,1852.0,185.0,12.0,8.0,276.0
rtx 3060 max q,2024.0,3840.0,288.0,1282.0,60.0,12.0,8.0,276.0
rtx 3060 mobile,2024.0,3840.0,336.0,1425.0,80.0,12.0,8.0,276.0
rtx 3070 max q,2024.0,5120.0,384.0,1290.0,80.0,17.0,8.0,392.0
rtx 3070 mobile,2024.0,5120.0,448.0,1560.0,115.0,17.0,8.0,392.0
rtx 3070 ti,2024.0,6144.0,608.3,1770.0,290.0,17.0,8.0,392.0
rtx 3080 max q,2024.0,6144.0,384.0,1245.0,80.0,17.0,8.0,392.0
rtx 3080 mobile,2024.0,6144.0,448.0,1545.0,115.0,17.0,8.0,392.0
rtx 3080 ti,2024.0,10240.0,912.4,1665.0,350.0,28.0,8.0,628.0
pg506 207,2024.0,3584.0,933.1,1440.0,165.0,54.0,7.0,826.0
pg506 217,2024.0,3584.0,933.1,1440.0,165.0,54.0,7.0,826.0
pg506 232,2024.0,3584.0,933.1,1440.0,165.0,54.0,7.0,826.0
pg506 242,2024.0,3584.0,933.1,1440.0,165.0,54.0,7.0,826.0
quadro t1200 max q,2024.0,1024.0,160.0,1425.0,18.0,4.0,12.0,200.0
quadro t1200 mobile,2024.0,1024.0,192.0,1785.0,18.0,4.0,12.0,200.0
rtx a2000,2024.0,3328.0,288.0,1200.0,70.0,12.0,8.0,276.0
rtx a2000 12 gb,2024.0,3328.0,288.0,1200.0,70.0,12.0,8.0,276.0
rtx a2000 max q,2024.0,2560.0,176.0,1207.0,95.0,8.0,8.0,200.0
rtx a2000 max q 8 gb,2024.0,2560.0,176.0,1177.0,95.0,8.0,8.0,200.0
rtx a2000 mobile,2024.0,2560.0,192.0,1687.0,95.0,8.0,8.0,200.0
rtx a2000 mobile 8 gb,2024.0,2560.0,224.0,1612.0,95.0,8.0,8.0,200.0
rtx a3000 mobile,2024.0,4096.0,264.0,1230.0,70.0,17.0,8.0,392.0
rtx a3000 mobile 12 gb,2024.0,4096.0,336.0,1170.0,70.0,17.0,8.0,392.0
rtx a4 mobile,2024.0,2048.0,224.0,1770.0,50.0,8.0,8.0,200.0
rtx a4000,2024.0,6144.0,448.0,1560.0,140.0,17.0,8.0,392.0
rtx a4000 max q,2024.0,5120.0,352.0,1395.0,80.0,17.0,8.0,392.0
rtx a4000 mobile,2024.0,5120.0,384.0,1680.0,115.0,17.0,8.0,392.0
rtx a4000h,2024.0,6144.0,448.0,1560.0,140.0,17.0,8.0,392.0
rtx a4500,2024.0,7168.0,640.0,1650.0,200.0,28.0,8.0,628.0
rtx a500,2024.0,2048.0,112.0,1770.0,60.0,8.0,8.0,200.0
rtx a5000,2024.0,8192.0,768.0,1695.0,230.0,28.0,8.0,628.0
rtx a5000 max q,2024.0,6144.0,384.0,1350.0,80.0,17.0,8.0,392.0
rtx a5000 mobile,2024.0,6144.0,448.0,1575.0,150.0,17.0,8.0,392.0
rtx a5000 12q,2024.0,8192.0,768.0,1695.0,230.0,28.0,8.0,628.0
rtx a5000 8q,2024.0,8192.0,768.0,1695.0,230.0,28.0,8.0,628.0
t1000,2024.0,896.0,160.0,1395.0,50.0,4.0,12.0,200.0
t1000 8 gb,2024.0,896.0,160.0,1395.0,50.0,4.0,12.0,200.0
t400,2024.0,384.0,80.0,1425.0,30.0,4.0,12.0,200.0
t400 4 gb,2024.0,384.0,80.0,1425.0,30.0,4.0,12.0,200.0
t600,2024.0,640.0,160.0,1335.0,40.0,4.0,12.0,200.0
